"DateTime","Aggregated Exchanges","Price"
"2014-08-31 00:00:00",2502.4949669700004,493.325
"2014-09-01 00:00:00",2584.0488888,479.625
"2014-09-02 00:00:00",2535.7560981600004,478.765
"2014-09-03 00:00:00",711.4122084599999,482.055
"2014-09-04 00:00:00",2884.6830181000005,487.365
"2014-09-05 00:00:00",842.4012458299999,489.04499999999996
"2014-09-06 00:00:00",427.890746,486.08500000000004
"2014-09-07 00:00:00",522.54513137,484.605
"2014-09-08 00:00:00",502.15130029,478.26
"2014-09-09 00:00:00",3633.9950623900004,473.06
"2014-09-10 00:00:00",3570.79941597,481.305
"2014-09-11 00:00:00",1912.5584668100003,481.745
"2014-09-12 00:00:00",6382.87698018,475.42499999999995
"2014-09-13 00:00:00",3673.84210022,477.64
"2014-09-14 00:00:00",5726.4897632600005,476.145
"2014-09-15 00:00:00",4480.045987220001,476.49
"2014-09-16 00:00:00",4122.26248263,471.38
"2014-09-17 00:00:00",3805.0171634499993,463.83
"2014-09-18 00:00:00",9812.768063999998,435.515
"2014-09-19 00:00:00",15752.87627475,407.635
"2014-09-20 00:00:00",6902.886751770001,407.595
"2014-09-21 00:00:00",15074.689306269996,404.79499999999996
"2014-09-22 00:00:00",5791.62013015,404.675
"2014-09-23 00:00:00",9935.25163431,420.13
"2014-09-24 00:00:00",13333.942885049999,430.645
"2014-09-25 00:00:00",9367.46101763,418.555
"2014-09-26 00:00:00",5136.150484700001,408.06
"2014-09-27 00:00:00",8817.57247355,400.88
"2014-09-28 00:00:00",11061.0932006,388.195
"2014-09-29 00:00:00",13297.579772569998,380.945
"2014-09-30 00:00:00",6403.82448549,384.95500000000004
"2014-10-01 00:00:00",5660.284277159999,388.12
"2014-10-02 00:00:00",3110.157577650001,378.395
"2014-10-03 00:00:00",24398.52861925004,370.515
"2014-10-04 00:00:00",13498.378391969996,348.49
"2014-10-05 00:00:00",18459.6063773,319.58500000000004
"2014-10-06 00:00:00",28090.184447289997,325.495
"2014-10-07 00:00:00",16396.74958868,333.625
"2014-10-08 00:00:00",21926.805234140003,338.53499999999997
"2014-10-09 00:00:00",24053.080095330002,366.09000000000003
"2014-10-10 00:00:00",27065.771898769995,365.725
"2014-10-11 00:00:00",8307.370936360001,360.32
"2014-10-12 00:00:00",5610.21572434,363.40999999999997
"2014-10-13 00:00:00",18511.177888299997,378.63
"2014-10-14 00:00:00",18902.0400642,396.73
"2014-10-15 00:00:00",8322.58718661,393.05
"2014-10-16 00:00:00",6759.888041700001,385.2
"2014-10-17 00:00:00",6470.755523869999,378.59000000000003
"2014-10-18 00:00:00",7276.108745689999,384.645
"2014-10-19 00:00:00",4059.5693129,389.20500000000004
"2014-10-20 00:00:00",8016.879769120001,383.095
"2014-10-21 00:00:00",7721.27591116,382.83000000000004
"2014-10-22 00:00:00",5859.78769174,380.33000000000004
"2014-10-23 00:00:00",8812.117889820001,367.28
"2014-10-24 00:00:00",10481.552326230001,356.14
"2014-10-25 00:00:00",5722.131068509999,349.04999999999995
"2014-10-26 00:00:00",10334.148290190002,350.495
"2014-10-27 00:00:00",7735.838564349999,350.64
"2014-10-28 00:00:00",6125.894876949998,351.995
"2014-10-29 00:00:00",9507.511746360002,343.775
"2014-10-30 00:00:00",9324.811597310001,341.90999999999997
"2014-10-31 00:00:00",9276.786234219999,342.025
"2014-11-01 00:00:00",5504.132835219999,329.87
"2014-11-02 00:00:00",7096.612922249999,324.78499999999997
"2014-11-03 00:00:00",9482.21030697,327.26
"2014-11-04 00:00:00",23527.848894090002,324.43
"2014-11-05 00:00:00",9223.27760795,334.25
"2014-11-06 00:00:00",10356.314084839998,343.44
"2014-11-07 00:00:00",23244.279030499998,345.895
"2014-11-08 00:00:00",8453.15090094,343.045
"2014-11-09 00:00:00",6557.665622850001,351.995
"2014-11-10 00:00:00",17842.58278577,365.635
"2014-11-11 00:00:00",8301.74615778,366.43
"2014-11-12 00:00:00",24632.196726820002,404.27
"2014-11-13 00:00:00",24673.547577960002,435.66499999999996
"2014-11-14 00:00:00",19643.769576470004,406.08500000000004
"2014-11-15 00:00:00",21852.045845689998,387.645
"2014-11-16 00:00:00",10019.70695333,380.45000000000005
"2014-11-17 00:00:00",30073.48867316,395.325
"2014-11-18 00:00:00",10141.78779135,383.445
"2014-11-19 00:00:00",9456.980864640002,381.775
"2014-11-20 00:00:00",24890.91540826,369.07
"2014-11-21 00:00:00",15878.94343652,351.265
"2014-11-22 00:00:00",9567.264644989998,357.36
"2014-11-23 00:00:00",10437.10758584,361.615
"2014-11-24 00:00:00",14738.29024254,375.32000000000005
"2014-11-25 00:00:00",28587.86566725,383.185
"2014-11-26 00:00:00",8557.417287470002,371.13
"2014-11-27 00:00:00",10317.92821028,369.62
"2014-11-28 00:00:00",18341.10324211,370.81
"2014-11-29 00:00:00",5652.064469000001,380.755
"2014-11-30 00:00:00",5253.947616149999,376.815
"2014-12-01 00:00:00",7465.94403231,378.29999999999995
"2014-12-02 00:00:00",6839.2733065,380.12
"2014-12-03 00:00:00",17585.86918773,379.155
"2014-12-04 00:00:00",22165.30378256,373.33500000000004
"2014-12-05 00:00:00",24261.52368926,373.04499999999996
"2014-12-06 00:00:00",8878.339292910001,376.185
"2014-12-07 00:00:00",6536.117263269999,375.16999999999996
"2014-12-08 00:00:00",6588.7614827,370.98
"2014-12-09 00:00:00",23355.31559467,354.58500000000004
"2014-12-10 00:00:00",7899.336771849999,349.58
"2014-12-11 00:00:00",11603.69475424,352.46500000000003
"2014-12-12 00:00:00",6429.10009953,351.21500000000003
"2014-12-13 00:00:00",9790.29201547,348.45500000000004
"2014-12-14 00:00:00",4601.495365119999,348.1
"2014-12-15 00:00:00",7463.770643989999,347.39
"2014-12-16 00:00:00",13960.920855999999,337.66499999999996
"2014-12-17 00:00:00",25202.099156639997,324.99
"2014-12-18 00:00:00",17888.80600909,314.51
"2014-12-19 00:00:00",7554.84216679,313.3
"2014-12-20 00:00:00",13141.977145539999,324.33500000000004
"2014-12-21 00:00:00",3474.68344988,326.08
"2014-12-22 00:00:00",16999.903840889998,327.575
"2014-12-23 00:00:00",16738.209140279996,333.65999999999997
"2014-12-24 00:00:00",4546.66394347,328.465
"2014-12-25 00:00:00",11921.432857450003,319.84000000000003
"2014-12-26 00:00:00",8268.29768889,324.62
"2014-12-27 00:00:00",11504.684864950003,321.34000000000003
"2014-12-28 00:00:00",6656.21121342,316.66999999999996
"2014-12-29 00:00:00",17672.675641380003,314.945
"2014-12-30 00:00:00",6214.276711449999,312.71500000000003
"2014-12-31 00:00:00",7631.83712467,313.99
"2015-01-01 00:00:00",6524.842065059999,317.45000000000005
"2015-01-02 00:00:00",5477.770784319999,314.74
"2015-01-03 00:00:00",14755.663999060002,300.36
"2015-01-04 00:00:00",20472.06978243,272.905
"2015-01-05 00:00:00",19536.676903150004,270.605
"2015-01-06 00:00:00",24458.196271310007,278.315
"2015-01-07 00:00:00",21843.14760085,288.4
"2015-01-08 00:00:00",17004.973367370003,285.85
"2015-01-09 00:00:00",30418.62435134,283.93499999999995
"2015-01-10 00:00:00",66463.30454132002,280.615
"2015-01-11 00:00:00",44396.50529099,270.885
"2015-01-12 00:00:00",38079.72570189,268.19
"2015-01-13 00:00:00",61145.830969840004,243.10000000000002
"2015-01-14 00:00:00",103092.29191587001,194.075
"2015-01-15 00:00:00",60380.0062519,197.905
"2015-01-16 00:00:00",46470.790439100005,210.675
"2015-01-17 00:00:00",28663.48385423,202.15
"2015-01-18 00:00:00",25013.564097680002,206.62
"2015-01-19 00:00:00",21160.378627139995,212.475
"2015-01-20 00:00:00",26807.27945009,209.995
"2015-01-21 00:00:00",51889.10466453,218.215
"2015-01-22 00:00:00",33590.15844253,232.175
"2015-01-23 00:00:00",21762.521017270003,230.905
"2015-01-24 00:00:00",18682.542893640002,239.23000000000002
"2015-01-25 00:00:00",17273.798433000004,248.895
"2015-01-26 00:00:00",45815.05510457,281.20500000000004
"2015-01-27 00:00:00",27652.907615919998,262.08
