"DateTime","New Addresses","Active Addresses","Zero Balance Addresses","Price"
"2010-09-14 00:00:00",399,664,329,0.118
"2010-09-15 00:00:00",417,662,350,0.061450000000000005
"2010-09-16 00:00:00",384,685,375,0.06185
"2010-09-17 00:00:00",344,1003,730,0.05995
"2010-09-18 00:00:00",379,562,258,0.059305
"2010-09-19 00:00:00",356,654,349,0.06135
"2010-09-20 00:00:00",489,705,386,0.0627
"2010-09-21 00:00:00",922,1216,903,0.0628
"2010-09-22 00:00:00",785,1039,687,0.061935
"2010-09-23 00:00:00",664,1049,612,0.06225
"2010-09-24 00:00:00",528,807,420,0.062244999999999995
"2010-09-25 00:00:00",570,825,529,0.062049999999999994
"2010-09-26 00:00:00",409,623,339,0.06207
"2010-09-27 00:00:00",654,1269,921,0.06209
"2010-09-28 00:00:00",448,1699,1377,0.062204999999999996
"2010-09-29 00:00:00",935,1198,893,0.06175
"2010-09-30 00:00:00",419,638,320,0.061725
"2010-10-01 00:00:00",624,847,566,0.061945
"2010-10-02 00:00:00",524,780,506,0.061579999999999996
"2010-10-03 00:00:00",387,672,376,0.061200000000000004
"2010-10-04 00:00:00",448,828,517,0.061405
"2010-10-05 00:00:00",441,704,410,0.061954999999999996
"2010-10-06 00:00:00",420,692,368,0.06235
"2010-10-07 00:00:00",359,647,364,0.0649
"2010-10-08 00:00:00",407,813,514,0.048999999999999995
"2010-10-09 00:00:00",445,750,456,0.094
"2010-10-10 00:00:00",389,623,312,0.105045
"2010-10-11 00:00:00",376,631,320,0.097
"2010-10-12 00:00:00",402,646,353,0.0905
"2010-10-13 00:00:00",405,926,601,0.0985
"2010-10-14 00:00:00",398,634,331,0.08474999999999999
"2010-10-15 00:00:00",362,581,275,0.1055
"2010-10-16 00:00:00",477,933,559,0.1015
"2010-10-17 00:00:00",499,752,386,0.10225000000000001
"2010-10-18 00:00:00",643,947,550,0.1
"2010-10-19 00:00:00",958,1408,928,0.09945000000000001
"2010-10-20 00:00:00",728,1183,745,0.0985
"2010-10-21 00:00:00",557,994,639,0.10300000000000001
"2010-10-22 00:00:00",591,972,662,0.10525000000000001
